Date Time,System Marginal Price (SMP)
2019-09-08 07:00:00,28.67
2019-09-08 08:00:00,33.11
2019-09-08 09:00:00,34.04
2019-09-08 10:00:00,34.97
2019-09-08 11:00:00,34.96
2019-09-08 12:00:00,57.79
2019-09-08 13:00:00,58.49
2019-09-08 14:00:00,34.96
2019-09-08 15:00:00,33.45
2019-09-08 16:00:00,33.57
2019-09-08 17:00:00,58.62
2019-09-08 18:00:00,36.56
2019-09-08 19:00:00,34.88
2019-09-08 20:00:00,34.89
2019-09-08 21:00:00,34.48
2019-09-08 22:00:00,33.02
2019-09-08 23:00:00,32.98
2019-09-09 00:00:00,33.48
2019-09-09 01:00:00,33.07
2019-09-09 02:00:00,34.5
2019-09-09 03:00:00,34.92
2019-09-09 04:00:00,34.93
2019-09-09 05:00:00,34.43
2019-09-09 06:00:00,34.88
2019-09-09 07:00:00,34.91
2019-09-09 08:00:00,35.95
2019-09-09 09:00:00,77.53
2019-09-09 10:00:00,255.37
2019-09-09 11:00:00,79.49
2019-09-09 12:00:00,65.83
2019-09-09 13:00:00,76.92
2019-09-09 14:00:00,77.1
2019-09-09 15:00:00,78.1
2019-09-09 16:00:00,77.1
2019-09-09 17:00:00,76.08
2019-09-09 18:00:00,62.29
2019-09-09 19:00:00,61.94
2019-09-09 20:00:00,43.26
2019-09-09 21:00:00,62.68
2019-09-09 22:00:00,33.02
2019-09-09 23:00:00,31.31
2019-09-10 00:00:00,31.22
2019-09-10 01:00:00,33.56
2019-09-10 02:00:00,33.02
2019-09-10 03:00:00,30
2019-09-10 04:00:00,30.79
2019-09-10 05:00:00,35.9
