Date Time,System Marginal Price (SMP)
2019-08-21 23:00:00,29.4
2019-08-22 00:00:00,28.62
2019-08-22 01:00:00,28.82
2019-08-22 02:00:00,28.65
2019-08-22 03:00:00,28.62
2019-08-22 04:00:00,28.65
2019-08-22 05:00:00,28.6
2019-08-22 06:00:00,31.62
2019-08-22 07:00:00,28.77
2019-08-22 08:00:00,31.51
2019-08-22 09:00:00,33.79
2019-08-22 10:00:00,33.93
2019-08-22 11:00:00,33.91
2019-08-22 12:00:00,33.91
2019-08-22 13:00:00,63.15
2019-08-22 14:00:00,59.62
2019-08-22 15:00:00,72.86
2019-08-22 16:00:00,72.24
2019-08-22 17:00:00,92.02
2019-08-22 18:00:00,66.02
2019-08-22 19:00:00,37.69
2019-08-22 20:00:00,33.87
2019-08-22 21:00:00,33.89
2019-08-22 22:00:00,32.97
2019-08-22 23:00:00,33.45
2019-08-23 00:00:00,32.62
2019-08-23 01:00:00,32.86
2019-08-23 02:00:00,30.35
2019-08-23 03:00:00,28.66
2019-08-23 04:00:00,28.63
2019-08-23 05:00:00,28.72
2019-08-23 06:00:00,32.37
2019-08-23 07:00:00,32.67
2019-08-23 08:00:00,32.85
2019-08-23 09:00:00,33.86
2019-08-23 10:00:00,33.89
2019-08-23 11:00:00,33.84
2019-08-23 12:00:00,33.07
2019-08-23 13:00:00,32.75
2019-08-23 14:00:00,32.73
2019-08-23 15:00:00,32.71
2019-08-23 16:00:00,32.69
2019-08-23 17:00:00,32.81
2019-08-23 18:00:00,33.55
2019-08-23 19:00:00,32.68
2019-08-23 20:00:00,29.41
2019-08-23 21:00:00,28.97
