Date Time,System Marginal Price (SMP)
2016-10-27 05:00:00,15.36
2016-10-27 06:00:00,20.52
2016-10-27 07:00:00,31.02
2016-10-27 08:00:00,31.21
2016-10-27 09:00:00,28.23
2016-10-27 10:00:00,22.01
2016-10-27 11:00:00,21.9
2016-10-27 12:00:00,27.14
2016-10-27 13:00:00,31.97
2016-10-27 14:00:00,35.94
2016-10-27 15:00:00,30.9
2016-10-27 16:00:00,33.26
2016-10-27 17:00:00,29.61
2016-10-27 18:00:00,21.44
2016-10-27 19:00:00,18.16
2016-10-27 20:00:00,21.41
2016-10-27 21:00:00,27.55
2016-10-27 22:00:00,15.77
2016-10-27 23:00:00,16.44
2016-10-28 00:00:00,21.17
2016-10-28 01:00:00,17.79
2016-10-28 02:00:00,15.42
2016-10-28 03:00:00,15.46
2016-10-28 04:00:00,16.73
2016-10-28 05:00:00,25.02
2016-10-28 06:00:00,36.45
2016-10-28 07:00:00,34.21
2016-10-28 08:00:00,41.22
2016-10-28 09:00:00,41.45
2016-10-28 10:00:00,44.57
2016-10-28 11:00:00,37.3
2016-10-28 12:00:00,32.12
2016-10-28 13:00:00,25.8
2016-10-28 14:00:00,25.91
2016-10-28 15:00:00,30.64
2016-10-28 16:00:00,23.31
