Date Time,System Marginal Price (SMP)
2019-02-14 22:00:00,76.21
2019-02-14 23:00:00,56.47
2019-02-15 00:00:00,61.85
2019-02-15 01:00:00,56.65
2019-02-15 02:00:00,55.18
2019-02-15 03:00:00,55.72
2019-02-15 04:00:00,65.21
2019-02-15 05:00:00,64.59
2019-02-15 06:00:00,55.72
2019-02-15 07:00:00,54.37
2019-02-15 08:00:00,69.33
2019-02-15 09:00:00,67.57
2019-02-15 10:00:00,130.16
2019-02-15 11:00:00,87.55
2019-02-15 12:00:00,78.04
2019-02-15 13:00:00,72.82
2019-02-15 14:00:00,64.62
2019-02-15 15:00:00,55.07
2019-02-15 16:00:00,67.56
2019-02-15 17:00:00,90.99
2019-02-15 18:00:00,73.55
2019-02-15 19:00:00,77.4
2019-02-15 20:00:00,56.69
2019-02-15 21:00:00,51.13
2019-02-15 22:00:00,42.53
2019-02-15 23:00:00,51.39
2019-02-16 00:00:00,38.13
2019-02-16 01:00:00,47.7
2019-02-16 02:00:00,39.78
2019-02-16 03:00:00,35.65
2019-02-16 04:00:00,34.53
2019-02-16 05:00:00,33.92
2019-02-16 06:00:00,34.82
2019-02-16 07:00:00,33.23
2019-02-16 08:00:00,33.23
2019-02-16 09:00:00,46.08
