Date Time,System Marginal Price (SMP),Event occurred at 2017-04-29 06:03:00,Event Message: Calgary Energy Centre on line.
2017-04-29 03:03:00,15.38
2017-04-29 03:04:00,15.38
2017-04-29 03:05:00,15.38
2017-04-29 03:06:00,15.38
2017-04-29 03:07:00,15.38
2017-04-29 03:08:00,15.38
2017-04-29 03:09:00,15.38
2017-04-29 03:10:00,15.38
2017-04-29 03:11:00,15.38
2017-04-29 03:12:00,15.38
2017-04-29 03:13:00,15.38
2017-04-29 03:14:00,15.38
2017-04-29 03:15:00,15.38
2017-04-29 03:16:00,15.38
2017-04-29 03:17:00,15.38
2017-04-29 03:18:00,15.38
2017-04-29 03:19:00,15.38
2017-04-29 03:20:00,15.38
2017-04-29 03:21:00,15.38
2017-04-29 03:22:00,15.38
2017-04-29 03:23:00,15.38
2017-04-29 03:24:00,15.38
2017-04-29 03:25:00,15.38
2017-04-29 03:26:00,15.38
2017-04-29 03:27:00,15.38
2017-04-29 03:28:00,15.38
2017-04-29 03:29:00,15.38
2017-04-29 03:30:00,15.38
2017-04-29 03:31:00,15.38
2017-04-29 03:32:00,15.38
2017-04-29 03:33:00,15.38
2017-04-29 03:34:00,15.38
2017-04-29 03:35:00,15.38
2017-04-29 03:36:00,15.38
2017-04-29 03:37:00,15.38
2017-04-29 03:38:00,15.38
2017-04-29 03:39:00,15.38
2017-04-29 03:40:00,15.38
2017-04-29 03:41:00,15.38
2017-04-29 03:42:00,15.38
2017-04-29 03:43:00,15.38
2017-04-29 03:44:00,15.38
2017-04-29 03:45:00,15.38
2017-04-29 03:46:00,15.38
2017-04-29 03:47:00,15.38
2017-04-29 03:48:00,15.38
2017-04-29 03:49:00,15.38
2017-04-29 03:50:00,15.38
2017-04-29 03:51:00,15.38
2017-04-29 03:52:00,15.38
2017-04-29 03:53:00,15.38
2017-04-29 03:54:00,15.38
2017-04-29 03:55:00,15.38
2017-04-29 03:56:00,15.38
2017-04-29 03:57:00,15.38
2017-04-29 03:58:00,15.38
2017-04-29 03:59:00,15.38
2017-04-29 04:00:00,15.38
2017-04-29 04:01:00,15.38
2017-04-29 04:02:00,15.38
2017-04-29 04:03:00,15.38
2017-04-29 04:04:00,15.38
2017-04-29 04:05:00,15.38
2017-04-29 04:06:00,15.38
2017-04-29 04:07:00,15.38
2017-04-29 04:08:00,15.38
2017-04-29 04:09:00,15.38
2017-04-29 04:10:00,15.38
2017-04-29 04:11:00,15.38
2017-04-29 04:12:00,15.38
2017-04-29 04:13:00,15.38
2017-04-29 04:14:00,15.38
2017-04-29 04:15:00,15.38
2017-04-29 04:16:00,15.38
2017-04-29 04:17:00,15.38
2017-04-29 04:18:00,15.38
2017-04-29 04:19:00,15.38
2017-04-29 04:20:00,15.38
2017-04-29 04:21:00,15.38
2017-04-29 04:22:00,15.38
2017-04-29 04:23:00,15.38
2017-04-29 04:24:00,15.38
2017-04-29 04:25:00,15.38
2017-04-29 04:26:00,15.38
2017-04-29 04:27:00,15.38
2017-04-29 04:28:00,15.38
2017-04-29 04:29:00,15.38
2017-04-29 04:30:00,15.38
2017-04-29 04:31:00,15.38
2017-04-29 04:32:00,15.38
2017-04-29 04:33:00,15.38
2017-04-29 04:34:00,15.38
2017-04-29 04:35:00,15.38
2017-04-29 04:36:00,15.38
2017-04-29 04:37:00,15.38
2017-04-29 04:38:00,15.38
2017-04-29 04:39:00,15.38
2017-04-29 04:40:00,15.38
2017-04-29 04:41:00,15.38
2017-04-29 04:42:00,15.38
2017-04-29 04:43:00,15.38
2017-04-29 04:44:00,15.38
2017-04-29 04:45:00,15.38
2017-04-29 04:46:00,15.38
2017-04-29 04:47:00,15.38
2017-04-29 04:48:00,15.38
2017-04-29 04:49:00,15.38
2017-04-29 04:50:00,15.38
2017-04-29 04:51:00,15.38
2017-04-29 04:52:00,15.38
2017-04-29 04:53:00,15.38
2017-04-29 04:54:00,15.38
2017-04-29 04:55:00,15.38
2017-04-29 04:56:00,15.38
2017-04-29 04:57:00,15.38
2017-04-29 04:58:00,15.38
2017-04-29 04:59:00,15.38
2017-04-29 05:00:00,15.38
2017-04-29 05:01:00,15.38
2017-04-29 05:02:00,15.38
2017-04-29 05:03:00,15.38
2017-04-29 05:04:00,15.38
2017-04-29 05:05:00,15.38
2017-04-29 05:06:00,15.38
2017-04-29 05:07:00,15.38
2017-04-29 05:08:00,15.38
2017-04-29 05:09:00,15.38
2017-04-29 05:10:00,15.38
2017-04-29 05:11:00,15.38
2017-04-29 05:12:00,15.38
2017-04-29 05:13:00,15.38
2017-04-29 05:14:00,15.38
2017-04-29 05:15:00,15.38
2017-04-29 05:16:00,15.38
2017-04-29 05:17:00,15.38
2017-04-29 05:18:00,15.38
2017-04-29 05:19:00,15.38
2017-04-29 05:20:00,15.38
2017-04-29 05:21:00,15.38
2017-04-29 05:22:00,15.38
2017-04-29 05:23:00,15.38
2017-04-29 05:24:00,15.38
2017-04-29 05:25:00,15.38
2017-04-29 05:26:00,15.38
2017-04-29 05:27:00,15.38
2017-04-29 05:28:00,15.38
2017-04-29 05:29:00,15.38
2017-04-29 05:30:00,15.38
2017-04-29 05:31:00,15.38
2017-04-29 05:32:00,15.38
2017-04-29 05:33:00,15.41
2017-04-29 05:34:00,15.41
2017-04-29 05:35:00,15.41
2017-04-29 05:36:00,15.41
2017-04-29 05:37:00,15.41
2017-04-29 05:38:00,15.41
2017-04-29 05:39:00,15.41
2017-04-29 05:40:00,15.41
2017-04-29 05:41:00,15.41
2017-04-29 05:42:00,15.41
2017-04-29 05:43:00,15.41
2017-04-29 05:44:00,15.41
2017-04-29 05:45:00,15.41
2017-04-29 05:46:00,15.41
2017-04-29 05:47:00,15.41
2017-04-29 05:48:00,15.41
2017-04-29 05:49:00,15.41
2017-04-29 05:50:00,15.41
2017-04-29 05:51:00,15.41
2017-04-29 05:52:00,15.41
2017-04-29 05:53:00,15.41
2017-04-29 05:54:00,15.41
2017-04-29 05:55:00,15.41
2017-04-29 05:56:00,15.41
2017-04-29 05:57:00,15.41
2017-04-29 05:58:00,15.41
2017-04-29 05:59:00,15.41
2017-04-29 06:00:00,15.41
2017-04-29 06:01:00,15.41
2017-04-29 06:02:00,15.41
2017-04-29 06:03:00,15.41
2017-04-29 06:04:00,15.41
2017-04-29 06:05:00,18.28
2017-04-29 06:06:00,18.28
2017-04-29 06:07:00,18.28
2017-04-29 06:08:00,18.28
2017-04-29 06:09:00,18.28
2017-04-29 06:10:00,18.28
2017-04-29 06:11:00,18.28
2017-04-29 06:12:00,18.28
2017-04-29 06:13:00,18.28
