Date Time,System Marginal Price (SMP)
2018-07-09 00:00:00,28.92
2018-07-09 01:00:00,27.19
2018-07-09 02:00:00,27.18
2018-07-09 03:00:00,27.18
2018-07-09 04:00:00,26.76
2018-07-09 05:00:00,24.7
2018-07-09 06:00:00,27.17
2018-07-09 07:00:00,29.13
2018-07-09 08:00:00,37.13
2018-07-09 09:00:00,39.3
2018-07-09 10:00:00,45.67
2018-07-09 11:00:00,46.29
2018-07-09 12:00:00,46.06
2018-07-09 13:00:00,99.32
2018-07-09 14:00:00,195.24
2018-07-09 15:00:00,74.66
2018-07-09 16:00:00,68.03
2018-07-09 17:00:00,74.76
2018-07-09 18:00:00,208.48
2018-07-09 19:00:00,40.6
2018-07-09 20:00:00,34.71
2018-07-09 21:00:00,32.38
2018-07-09 22:00:00,31.74
2018-07-09 23:00:00,31.29
2018-07-10 00:00:00,27.9
2018-07-10 01:00:00,27.18
2018-07-10 02:00:00,27.18
2018-07-10 03:00:00,27.18
2018-07-10 04:00:00,27.18
2018-07-10 05:00:00,27.19
2018-07-10 06:00:00,30.36
2018-07-10 07:00:00,28.2
2018-07-10 08:00:00,30.52
2018-07-10 09:00:00,37.37
2018-07-10 10:00:00,37.43
2018-07-10 11:00:00,38.57
2018-07-10 12:00:00,33.66
2018-07-10 13:00:00,28.39
2018-07-10 14:00:00,27.17
2018-07-10 15:00:00,27.18
2018-07-10 16:00:00,27.11
2018-07-10 17:00:00,29.48
2018-07-10 18:00:00,29.6
2018-07-10 19:00:00,27.19
2018-07-10 20:00:00,27.19
2018-07-10 21:00:00,27.17
2018-07-10 22:00:00,27.15
2018-07-10 23:00:00,26.45
