Date Time,System Marginal Price (SMP)
2016-11-18 21:00:00,15.47
2016-11-18 22:00:00,15.39
2016-11-18 23:00:00,15.37
2016-11-19 00:00:00,15.25
2016-11-19 01:00:00,15.25
2016-11-19 02:00:00,15.25
2016-11-19 03:00:00,15.25
2016-11-19 04:00:00,15.25
2016-11-19 05:00:00,15.25
2016-11-19 06:00:00,15.26
2016-11-19 07:00:00,15.42
2016-11-19 08:00:00,15.46
2016-11-19 09:00:00,15.47
2016-11-19 10:00:00,16.71
2016-11-19 11:00:00,17.88
2016-11-19 12:00:00,17.88
2016-11-19 13:00:00,18.78
2016-11-19 14:00:00,18.53
2016-11-19 15:00:00,17.94
2016-11-19 16:00:00,21.29
2016-11-19 17:00:00,20.37
2016-11-19 18:00:00,16.6
2016-11-19 19:00:00,15.47
2016-11-19 20:00:00,15.46
2016-11-19 21:00:00,16.85
2016-11-19 22:00:00,16.76
2016-11-19 23:00:00,15.47
2016-11-20 00:00:00,15.46
2016-11-20 01:00:00,15.41
2016-11-20 02:00:00,15.3
2016-11-20 03:00:00,15.27
2016-11-20 04:00:00,15.41
2016-11-20 05:00:00,15.46
2016-11-20 06:00:00,16.72
2016-11-20 07:00:00,17.8
2016-11-20 08:00:00,21.34
2016-11-20 09:00:00,21.41
2016-11-20 10:00:00,20.99
2016-11-20 11:00:00,21.41
2016-11-20 12:00:00,21.41
2016-11-20 13:00:00,21.41
2016-11-20 14:00:00,21.41
2016-11-20 15:00:00,21.32
2016-11-20 16:00:00,23.04
2016-11-20 17:00:00,25.61
2016-11-20 18:00:00,22.56
2016-11-20 19:00:00,26.8
2016-11-20 20:00:00,23.83
