Date Time,System Marginal Price (SMP)
2019-05-22 05:00:00,27.25
2019-05-22 06:00:00,28.42
2019-05-22 07:00:00,28.46
2019-05-22 08:00:00,31.65
2019-05-22 09:00:00,32.58
2019-05-22 10:00:00,33.53
2019-05-22 11:00:00,33.53
2019-05-22 12:00:00,34.9
2019-05-22 13:00:00,35.02
2019-05-22 14:00:00,35.22
2019-05-22 15:00:00,36.45
2019-05-22 16:00:00,37.45
2019-05-22 17:00:00,37.99
2019-05-22 18:00:00,34.97
2019-05-22 19:00:00,37.75
2019-05-22 20:00:00,38.1
2019-05-22 21:00:00,53.82
2019-05-22 22:00:00,52.22
2019-05-22 23:00:00,39.12
2019-05-23 00:00:00,33.03
2019-05-23 01:00:00,28.46
2019-05-23 02:00:00,28.47
2019-05-23 03:00:00,28.46
2019-05-23 04:00:00,28.46
2019-05-23 05:00:00,31.62
2019-05-23 06:00:00,32.59
2019-05-23 07:00:00,32.59
2019-05-23 08:00:00,36.08
2019-05-23 09:00:00,57.04
2019-05-23 10:00:00,44.06
2019-05-23 11:00:00,45.84
2019-05-23 12:00:00,50.32
2019-05-23 13:00:00,53.75
2019-05-23 14:00:00,406.06
2019-05-23 15:00:00,800.15
2019-05-23 16:00:00,936.08
