Actual,Predicted,sMAPE = 0.03720268157795826
35.89,34.141518
15.250000000000002,15.293089
34.11,30.956377
29.61,31.965464
24.12,30.386457
34.79,23.10148
35.91,30.243528
21.41,23.25627
15.29,14.898744
30.640000000000004,25.632992
22.15,23.480938
21.41,19.043762
16.61,19.722918
38.76,35.79384
38.34,34.370274
13.5,13.991325
15.26,15.212768
15.379999999999999,14.97377
15.26,15.5583725
13.499999999999998,13.48169
15.46,14.930955
34.9,50.579113
26.82,26.078493
21.45,21.496708
21.41,20.943823
20.78,19.300821
15.420000000000002,15.552282
15.77,21.11067
15.31,16.063334
21.44,23.010866
18.39,18.1468
20.84,21.125927
19.43,18.337
18.05,17.700966
20.27,19.992262
35.25,33.74794
30.66,26.535625
19.33,19.295898
21.4,20.82597
23.42,21.605434
21.98,19.118464
21.67,21.07158
20.43,19.880367
26.99,31.370943
36.55,33.275898
19.54,18.602028
18.35,12.018935
15.47,15.823117
20.4,57.538094
18.29,17.848328
18.29,17.12851
17.19,15.770892
15.409999999999998,15.047985
18.5,18.32953
13.48,13.82606
15.49,16.24891
18.22,16.824884
15.41,14.833744
20.43,19.97217
17.58,17.643078
20.29,18.142878
19.7,18.595158
13.9,13.977686
20.43,21.188808
22.47,27.170181
20.42,31.390387
23.31,41.539303
20.42,31.390387
20.42,21.188915
15.39,15.883805
15.64,18.35003
17.07,16.650745
28.14,25.90987
20.42,20.569256
20.42,19.619833
27.71,31.078386
25.76,25.72348
27.77,29.723135
18.4,18.507257
18.47,18.468367
18.28,17.779594
26.86,25.877289
20.42,21.513891
20.1,20.036745
20.42,21.58697
36.15,35.579945
19.5,20.144333
14.960000000000003,15.183997
20.700000000000003,18.34068
19.67,19.482069
18.28,17.510593
13.48,13.405065
18.5,19.429747
21.7,22.492815
25.72,26.08664
26.21,25.587372
29.79,42.128304
15.41,14.884277
18.5,19.95427
26.02,23.805527
27.780000000000005,32.86216
29.16,28.321424
16.41,18.180676
16.23,15.236154
15.410000000000002,15.099873
17.92,17.956905
20.42,26.687044
13.48,12.653565
