Date Time,System Marginal Price (SMP)
2019-04-29 02:00:00,33.33
2019-04-29 03:00:00,32.49
2019-04-29 04:00:00,32.58
2019-04-29 05:00:00,49.14
2019-04-29 06:00:00,742.95
2019-04-29 07:00:00,548.61
2019-04-29 08:00:00,619.08
2019-04-29 09:00:00,185.31
2019-04-29 10:00:00,206.49
2019-04-29 11:00:00,239.18
2019-04-29 12:00:00,113.47
2019-04-29 13:00:00,92.41
2019-04-29 14:00:00,78.27
2019-04-29 15:00:00,181.11
2019-04-29 16:00:00,155.1
2019-04-29 17:00:00,132.11
2019-04-29 18:00:00,94.19
2019-04-29 19:00:00,90
2019-04-29 20:00:00,90
2019-04-29 21:00:00,94.37
2019-04-29 22:00:00,69.19
2019-04-29 23:00:00,33.31
2019-04-30 00:00:00,33.42
2019-04-30 01:00:00,31.49
2019-04-30 02:00:00,29.21
2019-04-30 03:00:00,32.59
2019-04-30 04:00:00,32.59
2019-04-30 05:00:00,38.78
2019-04-30 06:00:00,37.91
2019-04-30 07:00:00,44.94
2019-04-30 08:00:00,56.73
2019-04-30 09:00:00,46.55
2019-04-30 10:00:00,32.87
2019-04-30 11:00:00,32.59
2019-04-30 12:00:00,26.62
2019-04-30 13:00:00,26.54
