Date Time,System Marginal Price (SMP)
2019-09-28 08:00:00,42.23
2019-09-28 09:00:00,46.16
2019-09-28 10:00:00,52.62
2019-09-28 11:00:00,35.37
2019-09-28 12:00:00,33.37
2019-09-28 13:00:00,46.63
2019-09-28 14:00:00,36.36
2019-09-28 15:00:00,34.9
2019-09-28 16:00:00,52.89
2019-09-28 17:00:00,53.07
2019-09-28 18:00:00,37.85
2019-09-28 19:00:00,48.29
2019-09-28 20:00:00,50.5
2019-09-28 21:00:00,43.42
2019-09-28 22:00:00,32.72
2019-09-28 23:00:00,32.5
2019-09-29 00:00:00,32.65
2019-09-29 01:00:00,32.52
2019-09-29 02:00:00,31.95
2019-09-29 03:00:00,29.89
2019-09-29 04:00:00,31.02
2019-09-29 05:00:00,29.91
2019-09-29 06:00:00,29.87
2019-09-29 07:00:00,29.87
2019-09-29 08:00:00,29.91
2019-09-29 09:00:00,29.91
2019-09-29 10:00:00,29.92
2019-09-29 11:00:00,29.9
2019-09-29 12:00:00,29.89
2019-09-29 13:00:00,29.75
2019-09-29 14:00:00,29.63
2019-09-29 15:00:00,29.84
2019-09-29 16:00:00,30.65
2019-09-29 17:00:00,32.48
2019-09-29 18:00:00,32.54
2019-09-29 19:00:00,31.38
