Actual,Predicted,sMAPE = 0.050419503505500084
15.47,18.508402
18.24,19.247696
22.76,22.427595
33.32,27.017054
34.59,34.3724
26.33,34.92436
21.62,26.789053
21.41,23.270052
22.04,23.194754
25.55,23.81459
