Actual,Predicted,sMAPE = 0.05028488455977983
36.33,37.133915
31.36,34.901737
21.48,30.652105
21.41,22.304256
21.41,24.743366
24.29,27.761711
26.33,32.162678
36.04,33.765884
36.83,43.35345
38.23,42.785385
