Date Time,System Marginal Price (SMP)
2016-10-16 22:00:00,29.39
2016-10-16 23:00:00,26.26
2016-10-17 00:00:00,22.36
2016-10-17 01:00:00,21.41
2016-10-17 02:00:00,21.41
2016-10-17 03:00:00,21.41
2016-10-17 04:00:00,24.65
2016-10-17 05:00:00,37.8
2016-10-17 06:00:00,40.45
2016-10-17 07:00:00,39.24
2016-10-17 08:00:00,38.07
2016-10-17 09:00:00,38.97
2016-10-17 10:00:00,52.35
2016-10-17 11:00:00,37.01
2016-10-17 12:00:00,35.65
2016-10-17 13:00:00,32.86
2016-10-17 14:00:00,27.92
2016-10-17 15:00:00,25
2016-10-17 16:00:00,24.99
2016-10-17 17:00:00,28.42
2016-10-17 18:00:00,36.45
2016-10-17 19:00:00,38.71
2016-10-17 20:00:00,35.96
2016-10-17 21:00:00,36.37
2016-10-17 22:00:00,32.89
2016-10-17 23:00:00,34.63
2016-10-18 00:00:00,28.39
2016-10-18 01:00:00,21.44
2016-10-18 02:00:00,21.82
2016-10-18 03:00:00,24.95
2016-10-18 04:00:00,25.11
2016-10-18 05:00:00,22.28
2016-10-18 06:00:00,31.69
2016-10-18 07:00:00,29.58
2016-10-18 08:00:00,34.49
2016-10-18 09:00:00,23.48
