Date Time,System Marginal Price (SMP)
2016-10-23 22:00:00,31.43
2016-10-23 23:00:00,37.43
2016-10-24 00:00:00,36.27
2016-10-24 01:00:00,36.55
2016-10-24 02:00:00,35.91
2016-10-24 03:00:00,36.46
2016-10-24 04:00:00,32.02
2016-10-24 05:00:00,35.79
2016-10-24 06:00:00,36.79
2016-10-24 07:00:00,36.24
2016-10-24 08:00:00,35.93
2016-10-24 09:00:00,32.08
2016-10-24 10:00:00,37
2016-10-24 11:00:00,41.25
2016-10-24 12:00:00,41
2016-10-24 13:00:00,42.56
2016-10-24 14:00:00,61.93
2016-10-24 15:00:00,42.65
2016-10-24 16:00:00,44.75
2016-10-24 17:00:00,37.26
2016-10-24 18:00:00,36.77
2016-10-24 19:00:00,38.45
2016-10-24 20:00:00,42.11
2016-10-24 21:00:00,39.22
2016-10-24 22:00:00,28.8
2016-10-24 23:00:00,38.41
2016-10-25 00:00:00,36.33
2016-10-25 01:00:00,31.36
2016-10-25 02:00:00,21.48
2016-10-25 03:00:00,21.41
2016-10-25 04:00:00,21.41
2016-10-25 05:00:00,24.29
2016-10-25 06:00:00,26.33
2016-10-25 07:00:00,36.04
2016-10-25 08:00:00,36.83
2016-10-25 09:00:00,38.23
