Date Time,System Marginal Price (SMP)
2018-09-18 01:00:00,33.33
2018-09-18 02:00:00,45.01
2018-09-18 03:00:00,37.81
2018-09-18 04:00:00,43.01
2018-09-18 05:00:00,37.21
2018-09-18 06:00:00,46.15
2018-09-18 07:00:00,40.32
2018-09-18 08:00:00,44.15
2018-09-18 09:00:00,44.62
2018-09-18 10:00:00,46.06
2018-09-18 11:00:00,46.62
2018-09-18 12:00:00,44.06
2018-09-18 13:00:00,43.67
2018-09-18 14:00:00,40.11
2018-09-18 15:00:00,33.47
2018-09-18 16:00:00,33.95
2018-09-18 17:00:00,42.96
2018-09-18 18:00:00,33.26
2018-09-18 19:00:00,38.64
2018-09-18 20:00:00,45.91
2018-09-18 21:00:00,44.47
2018-09-18 22:00:00,36.83
2018-09-18 23:00:00,40.2
2018-09-19 00:00:00,33.26
2018-09-19 01:00:00,33.26
2018-09-19 02:00:00,33.26
2018-09-19 03:00:00,33.26
2018-09-19 04:00:00,33.25
2018-09-19 05:00:00,34.63
2018-09-19 06:00:00,43.82
2018-09-19 07:00:00,43.46
2018-09-19 08:00:00,43.44
2018-09-19 09:00:00,46.06
2018-09-19 10:00:00,46.06
2018-09-19 11:00:00,42.98
2018-09-19 12:00:00,33.85
