Date Time,System Marginal Price (SMP)
2017-06-17 01:00:00,13.48
2017-06-17 02:00:00,9.44
2017-06-17 03:00:00,12.73
2017-06-17 04:00:00,0.01
2017-06-17 05:00:00,0
2017-06-17 06:00:00,3.36
2017-06-17 07:00:00,14.61
2017-06-17 08:00:00,15.38
2017-06-17 09:00:00,15.41
2017-06-17 10:00:00,16.34
2017-06-17 11:00:00,18.28
2017-06-17 12:00:00,18.28
2017-06-17 13:00:00,18.28
2017-06-17 14:00:00,17.63
2017-06-17 15:00:00,15.83
2017-06-17 16:00:00,15.41
2017-06-17 17:00:00,15.35
2017-06-17 18:00:00,15.27
2017-06-17 19:00:00,15.33
2017-06-17 20:00:00,15.36
2017-06-17 21:00:00,12.81
2017-06-17 22:00:00,0.01
2017-06-17 23:00:00,10.52
2017-06-18 00:00:00,4.05
2017-06-18 01:00:00,11.01
2017-06-18 02:00:00,0
2017-06-18 03:00:00,0
2017-06-18 04:00:00,0
2017-06-18 05:00:00,0
2017-06-18 06:00:00,0
2017-06-18 07:00:00,0
2017-06-18 08:00:00,0
2017-06-18 09:00:00,11.82
2017-06-18 10:00:00,14.19
2017-06-18 11:00:00,15.37
2017-06-18 12:00:00,15.38
