Date Time,System Marginal Price (SMP)
2018-06-26 10:00:00,31.65
2018-06-26 11:00:00,31.74
2018-06-26 12:00:00,31.74
2018-06-26 13:00:00,31.74
2018-06-26 14:00:00,31.74
2018-06-26 15:00:00,31.74
2018-06-26 16:00:00,31.74
2018-06-26 17:00:00,31.3
2018-06-26 18:00:00,27.6
2018-06-26 19:00:00,27.16
2018-06-26 20:00:00,27.19
2018-06-26 21:00:00,28.97
2018-06-26 22:00:00,27.19
2018-06-26 23:00:00,27.16
2018-06-27 00:00:00,25.45
2018-06-27 01:00:00,18.93
2018-06-27 02:00:00,18.59
2018-06-27 03:00:00,18.62
2018-06-27 04:00:00,19.38
2018-06-27 05:00:00,17.65
2018-06-27 06:00:00,25.74
2018-06-27 07:00:00,29.51
2018-06-27 08:00:00,37.29
2018-06-27 09:00:00,40.57
2018-06-27 10:00:00,44.66
2018-06-27 11:00:00,46.06
2018-06-27 12:00:00,46
2018-06-27 13:00:00,46.06
2018-06-27 14:00:00,41.79
2018-06-27 15:00:00,32
2018-06-27 16:00:00,33.2
2018-06-27 17:00:00,32.05
2018-06-27 18:00:00,31.34
2018-06-27 19:00:00,29.86
2018-06-27 20:00:00,27.18
2018-06-27 21:00:00,27.18
