Date Time,System Marginal Price (SMP)
2017-03-26 02:00:00,13.83
2017-03-26 03:00:00,14.12
2017-03-26 04:00:00,13.65
2017-03-26 05:00:00,15.22
2017-03-26 06:00:00,15.73
2017-03-26 07:00:00,17.22
2017-03-26 08:00:00,18.34
2017-03-26 09:00:00,18.39
2017-03-26 10:00:00,18.42
2017-03-26 11:00:00,18.51
2017-03-26 12:00:00,19.85
2017-03-26 13:00:00,20.42
2017-03-26 14:00:00,20.28
2017-03-26 15:00:00,18.72
2017-03-26 16:00:00,18.52
2017-03-26 17:00:00,18.53
2017-03-26 18:00:00,23.03
2017-03-26 19:00:00,46.48
2017-03-26 20:00:00,46.74
2017-03-26 21:00:00,27.57
2017-03-26 22:00:00,20.12
2017-03-26 23:00:00,21.89
2017-03-27 00:00:00,18.58
2017-03-27 01:00:00,18.37
2017-03-27 02:00:00,18.39
2017-03-27 03:00:00,18.39
2017-03-27 04:00:00,18.39
2017-03-27 05:00:00,18.62
2017-03-27 06:00:00,24.43
2017-03-27 07:00:00,22.23
2017-03-27 08:00:00,28.63
2017-03-27 09:00:00,28.25
2017-03-27 10:00:00,20.54
2017-03-27 11:00:00,33.75
2017-03-27 12:00:00,23.72
2017-03-27 13:00:00,20.43
