Date Time,System Marginal Price (SMP)
2017-09-11 02:00:00,13.48
2017-09-11 03:00:00,13.48
2017-09-11 04:00:00,14.57
2017-09-11 05:00:00,13.99
2017-09-11 06:00:00,13.61
2017-09-11 07:00:00,14.12
2017-09-11 08:00:00,16.87
2017-09-11 09:00:00,18.39
2017-09-11 10:00:00,18.32
2017-09-11 11:00:00,18.3
2017-09-11 12:00:00,18.44
2017-09-11 13:00:00,19.81
2017-09-11 14:00:00,20.25
2017-09-11 15:00:00,20.43
2017-09-11 16:00:00,26.75
2017-09-11 17:00:00,27.77
2017-09-11 18:00:00,21.81
2017-09-11 19:00:00,27.2
2017-09-11 20:00:00,30.08
2017-09-11 21:00:00,23.41
2017-09-11 22:00:00,19.29
2017-09-11 23:00:00,18.37
2017-09-12 00:00:00,18.29
2017-09-12 01:00:00,18.39
2017-09-12 02:00:00,18.32
2017-09-12 03:00:00,18.28
2017-09-12 04:00:00,17.56
2017-09-12 05:00:00,16.75
2017-09-12 06:00:00,18.31
2017-09-12 07:00:00,18.39
2017-09-12 08:00:00,18.94
2017-09-12 09:00:00,25.46
2017-09-12 10:00:00,34.49
2017-09-12 11:00:00,30.85
2017-09-12 12:00:00,19.82
2017-09-12 13:00:00,20.42
2017-09-12 14:00:00,23.79
2017-09-12 15:00:00,20.43
2017-09-12 16:00:00,20.43
2017-09-12 17:00:00,20.43
2017-09-12 18:00:00,19.54
2017-09-12 19:00:00,18.52
2017-09-12 20:00:00,20.1
2017-09-12 21:00:00,18.36
2017-09-12 22:00:00,18.28
2017-09-12 23:00:00,18.29
2017-09-13 00:00:00,18.39
2017-09-13 01:00:00,18.41
