Date Time,System Marginal Price (SMP)
2018-04-10 06:00:00,34.45
2018-04-10 07:00:00,46.06
2018-04-10 08:00:00,46.06
2018-04-10 09:00:00,46.06
2018-04-10 10:00:00,52.47
2018-04-10 11:00:00,75.44
2018-04-10 12:00:00,57.39
2018-04-10 13:00:00,50.64
2018-04-10 14:00:00,44.39
2018-04-10 15:00:00,45.86
2018-04-10 16:00:00,42.43
2018-04-10 17:00:00,36.13
2018-04-10 18:00:00,31.74
2018-04-10 19:00:00,31.75
2018-04-10 20:00:00,33.82
2018-04-10 21:00:00,33.06
2018-04-10 22:00:00,31.31
2018-04-10 23:00:00,39.33
2018-04-11 00:00:00,33.26
2018-04-11 01:00:00,32.88
2018-04-11 02:00:00,31.96
2018-04-11 03:00:00,31.14
2018-04-11 04:00:00,31.75
2018-04-11 05:00:00,32.86
2018-04-11 06:00:00,33.26
2018-04-11 07:00:00,31.75
2018-04-11 08:00:00,39.81
2018-04-11 09:00:00,42.02
2018-04-11 10:00:00,46.06
2018-04-11 11:00:00,52.59
2018-04-11 12:00:00,62.07
2018-04-11 13:00:00,46.98
2018-04-11 14:00:00,45.65
2018-04-11 15:00:00,46.06
2018-04-11 16:00:00,40.6
2018-04-11 17:00:00,46.06
2018-04-11 18:00:00,39.34
2018-04-11 19:00:00,42.44
2018-04-11 20:00:00,52.98
2018-04-11 21:00:00,71.22
2018-04-11 22:00:00,45.26
2018-04-11 23:00:00,40.84
2018-04-12 00:00:00,31.87
2018-04-12 01:00:00,31.74
2018-04-12 02:00:00,29.8
2018-04-12 03:00:00,28.1
2018-04-12 04:00:00,28.64
2018-04-12 05:00:00,31.74
