Date Time,System Marginal Price (SMP)
2019-08-06 04:00:00,29.88
2019-08-06 05:00:00,34.03
2019-08-06 06:00:00,34.88
2019-08-06 07:00:00,34.93
2019-08-06 08:00:00,34.95
2019-08-06 09:00:00,34.92
2019-08-06 10:00:00,66
2019-08-06 11:00:00,324.77
2019-08-06 12:00:00,224.28
2019-08-06 13:00:00,71.77
2019-08-06 14:00:00,65.16
2019-08-06 15:00:00,64.38
2019-08-06 16:00:00,35.02
2019-08-06 17:00:00,41.05
2019-08-06 18:00:00,33.05
2019-08-06 19:00:00,30.41
2019-08-06 20:00:00,31.45
2019-08-06 21:00:00,32.61
2019-08-06 22:00:00,34.03
2019-08-06 23:00:00,35.41
2019-08-07 00:00:00,34.31
2019-08-07 01:00:00,33.99
2019-08-07 02:00:00,33.09
2019-08-07 03:00:00,33.11
2019-08-07 04:00:00,33.06
2019-08-07 05:00:00,33.11
2019-08-07 06:00:00,33.57
2019-08-07 07:00:00,33.11
2019-08-07 08:00:00,33.55
2019-08-07 09:00:00,34.41
2019-08-07 10:00:00,34.9
2019-08-07 11:00:00,52.56
2019-08-07 12:00:00,51.2
2019-08-07 13:00:00,53.83
2019-08-07 14:00:00,76.52
2019-08-07 15:00:00,76.61
2019-08-07 16:00:00,57.95
2019-08-07 17:00:00,50.28
2019-08-07 18:00:00,37.3
2019-08-07 19:00:00,37.05
2019-08-07 20:00:00,33.01
2019-08-07 21:00:00,33.9
2019-08-07 22:00:00,33.26
2019-08-07 23:00:00,33.24
2019-08-08 00:00:00,29.58
2019-08-08 01:00:00,28.56
2019-08-08 02:00:00,28.52
2019-08-08 03:00:00,28.53
